time,lasttime,lat,lng,speed,course,altitude,comment
2020-11-20 18:41:47,2020-11-20 18:41:47,33.72683,-112.51617,26,96,20740.73," StrTrk 242 9 1.47V -25C 4791Pa "
2020-11-20 18:42:47,2020-11-20 18:42:47,33.72633,-112.51167,22,103,20818.75," StrTrk 243 9 1.45V -24C 4730Pa "
2020-11-20 18:43:47,2020-11-20 18:43:47,33.72550,-112.50767,20,109,20898.00," StrTrk 244 9 1.46V -25C 4654Pa "
2020-11-20 18:44:47,2020-11-20 18:44:47,33.72400,-112.50417,24,121,20966.89," StrTrk 245 9 1.46V -24C 4618Pa "
2020-11-20 18:45:47,2020-11-20 18:45:47,33.72150,-112.50067,26,131,21046.74," StrTrk 246 9 1.47V -23C 4549Pa "
2020-11-20 18:46:47,2020-11-20 18:46:47,33.71800,-112.49700,31,142,21103.74," StrTrk 247 9 1.48V -22C 4523Pa "
2020-11-20 18:47:47,2020-11-20 18:47:47,33.71450,-112.49350,24,136,21179.94," StrTrk 248 9 1.48V -19C 4478Pa "
2020-11-20 18:48:47,2020-11-20 18:48:47,33.71183,-112.49100,20,140,21240.90," StrTrk 249 9 1.48V -19C 4431Pa "
2020-11-20 18:49:47,2020-11-20 18:49:47,33.70983,-112.48933,11,142,21298.81," StrTrk 250 9 1.47V -19C 4395Pa "
2020-11-20 18:50:47,2020-11-20 18:50:47,33.70883,-112.48800,7,124,21336.00," StrTrk 251 9 1.48V -18C 4366Pa "
2020-11-20 18:51:47,2020-11-20 18:51:47,33.70850,-112.48700,6,94,21372.88," StrTrk 252 9 1.47V -16C 4352Pa "
2020-11-20 18:52:47,2020-11-20 18:52:47,33.70850,-112.48583,6,103,21425.92," StrTrk 253 9 1.48V -18C 4307Pa "
2020-11-20 18:53:47,2020-11-20 18:53:47,33.70833,-112.48450,7,108,21439.02," StrTrk 254 9 1.48V -16C 4312Pa "
2020-11-20 18:54:47,2020-11-20 18:54:47,33.70767,-112.48283,9,119,21444.81," StrTrk 255 9 1.49V -16C 4298Pa "
2020-11-20 18:55:47,2020-11-20 18:55:47,33.70700,-112.48117,11,122,21457.92," StrTrk 256 9 1.49V -16C 4289Pa "
2020-11-20 18:56:47,2020-11-20 18:56:47,33.70583,-112.47917,13,131,21476.82," StrTrk 257 9 1.49V -15C 4281Pa "
2020-11-20 18:57:47,2020-11-20 18:57:47,33.70450,-112.47733,13,128,21485.96," StrTrk 258 9 1.50V -14C 4285Pa "
2020-11-20 18:58:47,2020-11-20 18:58:47,33.70317,-112.47567,13,141,21483.83," StrTrk 259 9 1.50V -14C 4290Pa "
2020-11-20 18:59:47,2020-11-20 18:59:47,33.70150,-112.47433,13,146,21466.76," StrTrk 260 9 1.50V -13C 4302Pa "
2020-11-20 19:00:47,2020-11-20 19:00:47,33.69967,-112.47300,15,150,21485.96," StrTrk 261 9 1.51V -12C 4299Pa "
2020-11-20 19:01:47,2020-11-20 19:01:47,33.69750,-112.47167,17,159,21524.98," StrTrk 262 9 1.52V -12C 4261Pa "
2020-11-20 19:02:47,2020-11-20 19:03:21,33.69517,-112.47033,15,155,21546.01," StrTrk 263 9 1.52V -8C 4280Pa "
2020-11-20 19:03:47,2020-11-20 19:03:47,33.69283,-112.46950,17,157,21548.75," StrTrk 264 9 1.52V -7C 4285Pa "
2020-11-20 19:04:47,2020-11-20 19:04:47,33.69017,-112.46833,20,165,21551.80," StrTrk 265 9 1.52V -09C 4276Pa "
2020-11-20 19:05:47,2020-11-20 19:05:47,33.68750,-112.46717,19,163,21569.78," StrTrk 266 9 1.52V -09C 4253Pa "
2020-11-20 19:06:47,2020-11-20 19:06:47,33.68483,-112.46617,17,157,21575.88," StrTrk 267 9 1.51V -09C 4256Pa "
