time,lasttime,lat,lng,speed,course,altitude,comment
2021-11-06 04:37:45,2021-11-06 04:38:21,32.23650,-110.95217,6,0,780.59,"004TxC 28.70C 931.09hPa 7.84V 05S SpaceTREx SHAB-7V"
2021-11-06 04:38:39,2021-11-06 04:38:39,32.23650,-110.95233,2,0,782.42,"005TxC 29.00C 931.05hPa 7.84V 06S SpaceTREx SHAB-7V"
2021-11-06 04:38:57,2021-11-06 04:39:15,32.23650,-110.95217,0,0,777.24,"007TxC 29.50C 931.21hPa 7.84V 06S SpaceTREx SHAB-7V"
2021-11-06 04:39:33,2021-11-06 04:39:33,32.23683,-110.95200,2,0,766.88,"008TxC 29.70C 931.18hPa 7.84V 06S SpaceTREx SHAB-7V"
2021-11-07 15:09:51,2021-11-07 15:12:15,32.26083,-109.84367,0,78,1277.72,"047TxC 29.20C 874.36hPa 7.38V 06S SpaceTREx SHAB-7V"
2021-11-07 15:12:34,2021-11-07 15:12:34,32.26100,-109.84367,4,78,1297.23,"056TxC 34.50C 868.59hPa 7.38V 07S SpaceTREx SHAB-7V"
2021-11-07 15:12:52,2021-11-07 15:12:52,32.26100,-109.84350,4,27,1327.10,"057TxC 34.70C 870.74hPa 7.38V 06S SpaceTREx SHAB-7V"
2021-11-07 15:13:10,2021-11-07 15:13:10,32.26117,-109.84350,4,8,1366.72,"058TxC 33.10C 868.84hPa 7.38V 06S SpaceTREx SHAB-7V"
2021-11-07 15:13:29,2021-11-07 15:13:29,32.26150,-109.84333,6,4,1369.16,"059TxC 31.70C 867.06hPa 7.39V 07S SpaceTREx SHAB-7V"
2021-11-07 15:13:48,2021-11-07 15:13:48,32.26167,-109.84350,0,4,1372.21,"060TxC 28.60C 858.98hPa 7.38V 06S SpaceTREx SHAB-7V"
2021-11-07 15:14:04,2021-11-07 15:14:04,32.26183,-109.84350,2,4,1394.76,"061TxC 31.80C 864.62hPa 7.39V 09S SpaceTREx SHAB-7V"
2021-11-07 15:14:22,2021-11-07 15:14:22,32.26217,-109.84350,11,336,1371.90,"062TxC 31.60C 863.20hPa 7.39V 06S SpaceTREx SHAB-7V"
2021-11-07 15:14:40,2021-11-07 15:14:40,32.26267,-109.84383,11,336,1427.38,"063TxC 32.60C 862.22hPa 7.39V 07S SpaceTREx SHAB-7V"
2021-11-07 15:14:58,2021-11-07 15:14:58,32.26300,-109.84417,11,330,1436.22,"064TxC 30.00C 854.38hPa 7.39V 08S SpaceTREx SHAB-7V"
2021-11-07 15:15:17,2021-11-07 15:17:44,32.26350,-109.84450,13,326,1455.12,"065TxC 29.90C 856.35hPa 7.39V 08S SpaceTREx SHAB-7V"
2021-11-07 15:17:58,2021-11-07 15:17:58,32.26750,-109.84783,15,319,1620.01,"074TxC 28.60C 843.70hPa 7.41V 08S SpaceTREx SHAB-7V"
2021-11-07 15:18:16,2021-11-07 15:18:16,32.26800,-109.84833,13,319,1645.31,"075TxC 28.10C 841.72hPa 7.41V 06S SpaceTREx SHAB-7V"
2021-11-07 15:18:34,2021-11-07 15:18:34,32.26867,-109.84883,17,319,1646.83,"076TxC 28.40C 839.79hPa 7.41V 08S SpaceTREx SHAB-7V"
2021-11-07 15:18:52,2021-11-07 15:18:52,32.26917,-109.84950,17,320,1686.76,"077TxC 27.90C 837.95hPa 7.41V 07S SpaceTREx SHAB-7V"
2021-11-07 15:19:10,2021-11-07 15:19:10,32.26983,-109.85017,19,314,1693.16,"078TxC 27.30C 835.96hPa 7.41V 08S SpaceTREx SHAB-7V"
2021-11-07 15:19:28,2021-11-07 15:19:28,32.27033,-109.85083,17,313,1700.17,"079TxC 27.00C 833.68hPa 7.41V 08S SpaceTREx SHAB-7V"
2021-11-07 15:19:46,2021-11-07 15:19:46,32.27100,-109.85167,20,307,1734.62,"080TxC 26.70C 831.48hPa 7.41V 08S SpaceTREx SHAB-7V"
2021-11-07 15:20:04,2021-11-07 15:20:04,32.27150,-109.85250,15,310,1747.72,"081TxC 23.80C 820.83hPa 7.41V 09S SpaceTREx SHAB-7V"
2021-11-07 15:20:40,2021-11-07 15:20:40,32.27233,-109.85350,11,315,1805.94,"083TxC 28.40C 817.51hPa 7.41V 06S SpaceTREx SHAB-7V"
2021-11-07 15:20:58,2021-11-07 15:20:58,32.27250,-109.85400,9,297,1836.72,"084TxC 33.80C 822.41hPa 7.41V 08S SpaceTREx SHAB-7V"
2021-11-07 15:21:16,2021-11-07 15:21:16,32.27283,-109.85450,15,297,1878.18,"085TxC 31.60C 819.43hPa 7.42V 08S SpaceTREx SHAB-7V"
2021-11-07 15:22:10,2021-11-07 15:22:10,32.27333,-109.85617,7,300,1936.09,"088TxC 29.50C 807.97hPa 7.42V 07S SpaceTREx SHAB-7V"
2021-11-07 15:22:29,2021-11-07 15:22:29,32.27367,-109.85650,7,319,1963.22,"089TxC 30.00C 810.27hPa 7.42V 07S SpaceTREx SHAB-7V"
2021-11-07 15:22:46,2021-11-07 15:22:46,32.27383,-109.85683,6,302,1972.97,"090TxC 24.70C 798.06hPa 7.44V 08S SpaceTREx SHAB-7V"
2021-11-07 15:23:22,2021-11-07 15:23:22,32.27417,-109.85733,6,338,2027.53,"092TxC 30.40C 803.43hPa 7.44V 08S SpaceTREx SHAB-7V"
2021-11-07 15:23:40,2021-11-07 15:23:40,32.27450,-109.85750,6,335,2047.95,"093TxC 29.90C 800.82hPa 7.44V 08S SpaceTREx SHAB-7V"
2021-11-07 15:23:58,2021-11-07 15:23:58,32.27467,-109.85750,6,343,2090.62,"094TxC 28.10C 792.52hPa 7.44V 08S SpaceTREx SHAB-7V"
2021-11-07 15:24:16,2021-11-07 15:24:16,32.27500,-109.85767,6,341,2120.80,"095TxC 29.20C 793.59hPa 7.44V 07S SpaceTREx SHAB-7V"
2021-11-07 15:24:34,2021-11-07 15:24:34,32.27533,-109.85767,6,344,2145.18,"096TxC 30.60C 792.84hPa 7.44V 08S SpaceTREx SHAB-7V"
2021-11-07 15:24:52,2021-11-07 15:24:52,32.27550,-109.85783,6,14,2164.99,"097TxC 30.30C 790.52hPa 7.44V 08S SpaceTREx SHAB-7V"
2021-11-07 15:25:28,2021-11-07 15:25:28,32.27633,-109.85750,7,18,2211.63,"099TxC 27.80C 785.65hPa 7.44V 07S SpaceTREx SHAB-7V"
2021-11-07 15:25:46,2021-11-07 15:25:46,32.27683,-109.85733,9,13,2231.44,"100TxC 22.50C 773.89hPa 7.44V 08S SpaceTREx SHAB-7V"
2021-11-07 15:26:04,2021-11-07 15:26:04,32.27717,-109.85717,9,1,2271.06,"101TxC 27.80C 780.98hPa 7.44V 07S SpaceTREx SHAB-7V"
2021-11-07 15:26:22,2021-11-07 15:26:22,32.27767,-109.85700,13,6,2284.17,"102TxC 26.90C 778.81hPa 7.44V 08S SpaceTREx SHAB-7V"
2021-11-07 15:26:40,2021-11-07 15:26:40,32.27817,-109.85700,9,25,2305.81,"103TxC 23.40C 767.34hPa 7.44V 08S SpaceTREx SHAB-7V"
2021-11-07 15:26:58,2021-11-07 15:26:58,32.27867,-109.85650,11,34,2326.84,"104TxC 26.20C 768.01hPa 7.44V 06S SpaceTREx SHAB-7V"
2021-11-07 15:27:34,2021-11-07 15:27:34,32.27983,-109.85583,15,21,2372.56,"106TxC 27.10C 769.68hPa 7.46V 07S SpaceTREx SHAB-7V"
2021-11-07 15:27:55,2021-11-07 15:27:55,32.28033,-109.85550,17,27,2415.54,"107TxC 24.80C 759.19hPa 7.46V 07S SpaceTREx SHAB-7V"
2021-11-07 15:28:10,2021-11-07 15:28:10,32.28100,-109.85517,15,34,2442.06,"108TxC 27.00C 757.81hPa 7.44V 07S SpaceTREx SHAB-7V"
2021-11-07 15:28:28,2021-11-07 15:28:28,32.28150,-109.85467,17,24,2467.36,"109TxC 29.00C 762.38hPa 7.46V 08S SpaceTREx SHAB-7V"
2021-11-07 15:28:47,2021-11-07 15:28:47,32.28233,-109.85433,17,23,2490.52,"110TxC 27.40C 760.04hPa 7.46V 07S SpaceTREx SHAB-7V"
2021-11-07 15:29:04,2021-11-07 15:29:04,32.28300,-109.85400,17,23,2505.15,"111TxC 28.60C 758.07hPa 7.46V 07S SpaceTREx SHAB-7V"
2021-11-07 15:29:22,2021-11-07 15:29:22,32.28367,-109.85350,19,33,2538.98,"112TxC 24.30C 746.90hPa 7.46V 08S SpaceTREx SHAB-7V"
2021-11-07 15:29:40,2021-11-07 15:29:40,32.28417,-109.85300,17,35,2575.56,"113TxC 25.50C 745.55hPa 7.46V 06S SpaceTREx SHAB-7V"
2021-11-07 15:31:28,2021-11-07 15:31:28,32.28917,-109.84950,20,29,2744.72,"119TxC 28.10C 737.21hPa 7.46V 07S SpaceTREx SHAB-7V"
2021-11-07 15:31:47,2021-11-07 15:31:47,32.29000,-109.84900,20,25,2773.98,"120TxC 25.80C 727.87hPa 7.46V 08S SpaceTREx SHAB-7V"
2021-11-07 15:32:40,2021-11-07 15:32:40,32.29283,-109.84717,24,31,2869.39,"123TxC 19.00C 712.40hPa 7.46V 09S SpaceTREx SHAB-7V"
2021-11-07 15:32:59,2021-11-07 15:32:59,32.29383,-109.84650,26,32,2904.13,"124TxC 25.70C 723.19hPa 7.47V 05S SpaceTREx SHAB-7V"
2021-11-07 15:33:16,2021-11-07 15:33:16,32.29467,-109.84583,19,34,2915.11,"125TxC 25.50C 721.01hPa 7.47V 09S SpaceTREx SHAB-7V"
2021-11-07 15:33:36,2021-11-07 15:33:36,32.29533,-109.84517,20,32,2942.54,"126TxC 23.70C 717.89hPa 7.47V 07S SpaceTREx SHAB-7V"
2021-11-07 15:33:52,2021-11-07 15:33:52,32.29617,-109.84467,17,29,2980.64,"127TxC 22.40C 715.22hPa 7.47V 06S SpaceTREx SHAB-7V"
2021-11-07 15:34:10,2021-11-07 15:34:10,32.29667,-109.84417,15,42,3010.20,"128TxC 25.10C 713.80hPa 7.47V 08S SpaceTREx SHAB-7V"
2021-11-07 15:34:46,2021-11-07 15:34:46,32.29767,-109.84300,11,33,3059.58,"130TxC 23.40C 708.21hPa 7.47V 06S SpaceTREx SHAB-7V"
2021-11-07 15:35:06,2021-11-07 15:35:06,32.29817,-109.84267,11,39,3083.36,"131TxC 23.20C 705.89hPa 7.47V 08S SpaceTREx SHAB-7V"
2021-11-07 15:35:58,2021-11-07 15:35:58,32.29967,-109.84150,13,42,3189.43,"134TxC 23.50C 698.19hPa 7.47V 06S SpaceTREx SHAB-7V"
2021-11-07 15:36:16,2021-11-07 15:36:16,32.30017,-109.84100,13,47,3221.43,"135TxC 20.90C 688.54hPa 7.47V 06S SpaceTREx SHAB-7V"
2021-11-07 15:36:34,2021-11-07 15:36:34,32.30050,-109.84050,15,22,3235.45,"136TxC 19.90C 686.59hPa 7.49V 08S SpaceTREx SHAB-7V"
2021-11-07 15:36:53,2021-11-07 15:36:53,32.30100,-109.84000,11,55,3260.45,"137TxC 25.70C 691.35hPa 7.47V 09S SpaceTREx SHAB-7V"
2021-11-07 15:37:12,2021-11-07 15:37:12,32.30133,-109.83967,13,35,3294.89,"138TxC 25.40C 688.79hPa 7.47V 06S SpaceTREx SHAB-7V"
2021-11-07 15:38:06,2021-11-07 15:38:06,32.30317,-109.83750,24,51,3383.89,"141TxC 17.10C 670.45hPa 7.49V 08S SpaceTREx SHAB-7V"
2021-11-07 15:38:24,2021-11-07 15:38:24,32.30367,-109.83667,17,57,3407.66,"142TxC 22.90C 677.96hPa 7.49V 05S SpaceTREx SHAB-7V"
2021-11-07 15:38:42,2021-11-07 15:38:42,32.30400,-109.83600,13,61,3443.94,"143TxC 23.70C 675.88hPa 7.49V 07S SpaceTREx SHAB-7V"
2021-11-07 15:39:00,2021-11-07 15:39:00,32.30433,-109.83533,9,67,3474.42,"144TxC 22.10C 673.09hPa 7.49V 05S SpaceTREx SHAB-7V"
2021-11-07 15:39:36,2021-11-07 15:39:36,32.30483,-109.83433,9,47,3535.07,"146TxC 19.90C 667.55hPa 7.49V 06S SpaceTREx SHAB-7V"
2021-11-07 15:39:54,2021-11-07 15:39:54,32.30500,-109.83383,11,60,3560.37,"147TxC 20.50C 665.49hPa 7.49V 06S SpaceTREx SHAB-7V"
2021-11-07 15:40:29,2021-11-07 15:40:29,32.30550,-109.83267,13,60,3603.04,"149TxC 22.60C 661.96hPa 7.49V 07S SpaceTREx SHAB-7V"
2021-11-07 15:40:48,2021-11-07 15:40:48,32.30567,-109.83183,13,87,3632.61,"150TxC 21.20C 659.16hPa 7.49V 06S SpaceTREx SHAB-7V"
2021-11-07 15:41:07,2021-11-07 15:41:07,32.30583,-109.83100,15,77,3663.39,"151TxC 21.90C 656.98hPa 7.49V 07S SpaceTREx SHAB-7V"
2021-11-07 15:41:24,2021-11-07 15:41:24,32.30617,-109.83033,9,81,3696.92,"152TxC 20.40C 652.92hPa 7.49V 07S SpaceTREx SHAB-7V"
2021-11-07 15:41:41,2021-11-07 15:41:41,32.30617,-109.82967,13,90,3722.83,"153TxC 22.00C 652.93hPa 7.49V 07S SpaceTREx SHAB-7V"
2021-11-07 15:41:59,2021-11-07 15:41:59,32.30617,-109.82900,9,88,3750.87,"154TxC 21.50C 650.43hPa 7.49V 06S SpaceTREx SHAB-7V"
2021-11-07 15:42:17,2021-11-07 15:42:17,32.30617,-109.82850,13,90,3785.62,"155TxC 20.70C 647.66hPa 7.49V 06S SpaceTREx SHAB-7V"
2021-11-07 15:42:35,2021-11-07 15:42:35,32.30633,-109.82767,17,68,3812.44,"156TxC 20.40C 645.21hPa 7.49V 08S SpaceTREx SHAB-7V"
2021-11-07 15:42:54,2021-11-07 15:42:54,32.30650,-109.82683,15,75,3838.04,"157TxC 15.50C 633.59hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 15:43:12,2021-11-07 15:43:12,32.30683,-109.82600,19,77,3866.69,"158TxC 20.50C 640.71hPa 7.51V 06S SpaceTREx SHAB-7V"
2021-11-07 15:43:29,2021-11-07 15:43:29,32.30700,-109.82483,19,80,3907.23,"159TxC 22.30C 638.82hPa 7.49V 05S SpaceTREx SHAB-7V"
2021-11-07 15:43:48,2021-11-07 15:43:48,32.30717,-109.82383,17,70,3930.09,"160TxC 20.70C 636.11hPa 7.51V 06S SpaceTREx SHAB-7V"
2021-11-07 15:44:05,2021-11-07 15:44:05,32.30733,-109.82283,19,67,3955.39,"161TxC 19.20C 633.09hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 15:44:23,2021-11-07 15:44:23,32.30767,-109.82183,20,76,4005.38,"162TxC 19.10C 630.58hPa 7.49V 06S SpaceTREx SHAB-7V"
2021-11-07 15:44:59,2021-11-07 15:44:59,32.30783,-109.81983,19,73,4057.80,"164TxC 19.40C 625.92hPa 7.51V 05S SpaceTREx SHAB-7V"
2021-11-07 15:45:17,2021-11-07 15:45:17,32.30783,-109.81883,20,89,4086.45,"165TxC 18.90C 623.23hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 15:45:53,2021-11-07 15:45:53,32.30817,-109.81700,15,86,4155.03,"167TxC 17.60C 617.98hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 15:46:14,2021-11-07 15:46:14,32.30817,-109.81617,19,83,4201.97,"168TxC 15.10C 607.70hPa 7.46V 06S SpaceTREx SHAB-7V"
2021-11-07 15:46:29,2021-11-07 15:46:29,32.30817,-109.81517,20,90,4222.39,"169TxC 20.10C 612.79hPa 7.49V 04S SpaceTREx SHAB-7V"
2021-11-07 15:46:49,2021-11-07 15:46:49,32.30833,-109.81400,20,80,4263.54,"170TxC 18.00C 609.18hPa 7.49V 07S SpaceTREx SHAB-7V"
2021-11-07 15:47:07,2021-11-07 15:47:07,32.30850,-109.81283,24,85,4316.27,"171TxC 17.80C 605.96hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 15:47:25,2021-11-07 15:47:25,32.30867,-109.81150,24,78,4352.54,"172TxC 18.80C 604.00hPa 7.51V 06S SpaceTREx SHAB-7V"
2021-11-07 15:47:44,2021-11-07 15:47:44,32.30883,-109.81017,22,85,4379.67,"173TxC 18.10C 601.14hPa 7.49V 08S SpaceTREx SHAB-7V"
2021-11-07 15:48:01,2021-11-07 15:48:01,32.30883,-109.80883,24,83,4417.77,"174TxC 17.70C 598.47hPa 7.51V 05S SpaceTREx SHAB-7V"
2021-11-07 15:48:19,2021-11-07 15:48:19,32.30900,-109.80750,20,86,4455.87,"175TxC 16.60C 595.73hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 15:48:37,2021-11-07 15:48:37,32.30900,-109.80633,24,90,4495.19,"176TxC 11.60C 582.95hPa 7.31V 06S SpaceTREx SHAB-7V"
2021-11-07 15:48:56,2021-11-07 15:48:56,32.30883,-109.80500,24,90,4522.01,"177TxC 17.60C 590.55hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 15:49:13,2021-11-07 15:49:13,32.30900,-109.80367,20,84,4553.41,"178TxC 18.60C 588.68hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 15:49:31,2021-11-07 15:49:31,32.30917,-109.80233,26,79,4589.98,"179TxC 18.50C 584.67hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 15:49:49,2021-11-07 15:49:49,32.30933,-109.80117,22,77,4629.30,"180TxC 10.00C 574.25hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 15:50:09,2021-11-07 15:50:09,32.30950,-109.79983,24,74,4661.92,"181TxC 15.10C 574.21hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 15:50:28,2021-11-07 15:50:28,32.30983,-109.79850,28,74,4700.02,"182TxC 18.60C 578.06hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 15:50:44,2021-11-07 15:50:44,32.31017,-109.79700,26,80,4728.67,"183TxC 16.80C 574.92hPa 7.51V 06S SpaceTREx SHAB-7V"
2021-11-07 15:51:19,2021-11-07 15:51:19,32.31083,-109.79367,33,80,4796.64,"185TxC 10.50C 560.38hPa 7.51V 06S SpaceTREx SHAB-7V"
2021-11-07 15:51:55,2021-11-07 15:51:55,32.31133,-109.79017,33,87,4867.35,"187TxC 10.70C 556.92hPa 7.51V 08S SpaceTREx SHAB-7V"
2021-11-07 15:52:13,2021-11-07 15:52:13,32.31133,-109.78833,35,92,4902.10,"188TxC 12.10C 553.50hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 15:52:31,2021-11-07 15:52:31,32.31117,-109.78617,35,96,4944.47,"189TxC 19.50C 561.51hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 15:52:49,2021-11-07 15:52:49,32.31117,-109.78417,39,91,4962.45,"190TxC 17.20C 558.43hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 15:53:07,2021-11-07 15:53:07,32.31117,-109.78200,41,87,5012.74,"191TxC 17.10C 555.06hPa 7.51V 08S SpaceTREx SHAB-7V"
2021-11-07 15:53:25,2021-11-07 15:53:25,32.31117,-109.77983,39,89,5045.05,"192TxC 17.40C 553.63hPa 7.51V 06S SpaceTREx SHAB-7V"
2021-11-07 15:53:43,2021-11-07 15:53:43,32.31117,-109.77783,37,91,5077.36,"193TxC 16.10C 551.09hPa 7.51V 06S SpaceTREx SHAB-7V"
2021-11-07 15:54:19,2021-11-07 15:54:19,32.31083,-109.77383,39,92,5127.35,"195TxC 16.20C 546.79hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 15:54:37,2021-11-07 15:54:37,32.31083,-109.77167,35,98,5161.79,"196TxC 18.50C 545.57hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 15:54:57,2021-11-07 15:54:57,32.31083,-109.76983,35,90,5196.23,"197TxC 11.90C 533.35hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 15:55:12,2021-11-07 15:55:12,32.31083,-109.76783,41,88,5238.29,"198TxC 16.80C 540.17hPa 7.51V 06S SpaceTREx SHAB-7V"
2021-11-07 15:55:31,2021-11-07 15:55:31,32.31067,-109.76583,35,86,5255.36,"199TxC 15.00C 537.70hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 15:55:48,2021-11-07 15:55:48,32.31067,-109.76383,39,86,5283.40,"200TxC 13.90C 533.54hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 15:56:24,2021-11-07 15:56:24,32.31100,-109.75983,35,83,5360.82,"202TxC 15.70C 530.84hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 15:56:43,2021-11-07 15:56:43,32.31100,-109.75783,39,90,5398.92,"203TxC 7.50C 515.83hPa 7.51V 06S SpaceTREx SHAB-7V"
2021-11-07 15:57:02,2021-11-07 15:57:02,32.31117,-109.75583,35,83,5430.32,"204TxC 15.00C 526.07hPa 7.51V 08S SpaceTREx SHAB-7V"
2021-11-07 15:57:19,2021-11-07 15:57:19,32.31133,-109.75400,41,88,5466.28,"205TxC 10.10C 515.44hPa 7.51V 08S SpaceTREx SHAB-7V"
2021-11-07 15:57:39,2021-11-07 15:57:39,32.31133,-109.75200,35,83,5508.96,"206TxC 13.00C 516.35hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 15:57:56,2021-11-07 15:57:56,32.31150,-109.75000,37,88,5539.13,"207TxC 11.00C 512.09hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 15:58:13,2021-11-07 15:58:16,32.31167,-109.74817,37,82,5569.61,"208TxC 14.10C 516.61hPa 7.51V 07S Spac TREx SHAB-7V"
2021-11-07 15:58:31,2021-11-07 15:58:31,32.31200,-109.74617,35,83,5601.00,"209TxC 13.10C 508.53hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 15:59:07,2021-11-07 15:59:07,32.31217,-109.74250,35,83,5666.23,"211TxC 14.40C 510.44hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 15:59:25,2021-11-07 15:59:25,32.31233,-109.74067,35,81,5697.93,"212TxC 3.80C 506.02hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 15:59:43,2021-11-07 15:59:43,32.31250,-109.73867,37,84,5724.75,"213TxC 14.90C 506.21hPa 7.51V 08S SpaceTREx SHAB-7V"
2021-11-07 16:00:01,2021-11-07 16:00:01,32.31267,-109.73683,33,86,5757.67,"214TxC 14.00C 504.06hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 16:00:37,2021-11-07 16:00:37,32.31317,-109.73283,37,80,5825.34,"216TxC 12.80C 499.37hPa 7.49V 08S SpaceTREx SHAB-7V"
2021-11-07 16:00:56,2021-11-07 16:00:56,32.31350,-109.73067,43,75,5861.91,"217TxC 11.90C 496.90hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 16:01:30,2021-11-07 16:01:30,32.31433,-109.72667,43,71,5934.46,"219TxC 13.00C 493.24hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 16:01:49,2021-11-07 16:01:49,32.31467,-109.72467,43,76,5951.22,"220TxC 8.40C 484.64hPa 7.49V 08S SpaceTREx SHAB-7V"
2021-11-07 16:02:07,2021-11-07 16:02:07,32.31517,-109.72250,41,74,5979.57,"221TxC 12.00C 488.73hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 16:02:26,2021-11-07 16:02:26,32.31567,-109.72050,39,77,6030.16,"222TxC 10.40C 485.82hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 16:03:02,2021-11-07 16:03:02,32.31667,-109.71633,41,69,6113.37,"224TxC 9.90C 480.46hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 16:03:37,2021-11-07 16:03:37,32.31800,-109.71183,46,68,6176.77,"226TxC 9.70C 476.26hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 16:03:55,2021-11-07 16:03:55,32.31867,-109.70967,43,74,6202.68,"227TxC 9.80C 474.26hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 16:04:13,2021-11-07 16:04:13,32.31950,-109.70733,46,66,6258.46,"228TxC 8.10C 471.11hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 16:04:31,2021-11-07 16:04:31,32.32050,-109.70500,52,64,6293.82,"229TxC 7.10C 468.12hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 16:04:49,2021-11-07 16:04:49,32.32133,-109.70250,52,62,6331.92,"230TxC -0.10C 451.91hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 16:05:25,2021-11-07 16:05:25,32.32317,-109.69733,50,70,6389.83,"232TxC 5.60C 461.09hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 16:06:02,2021-11-07 16:06:02,32.32500,-109.69217,52,69,6465.72,"234TxC 5.40C 456.82hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 16:06:19,2021-11-07 16:06:19,32.32583,-109.68950,52,69,6501.38,"235TxC 5.90C 454.74hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 16:06:37,2021-11-07 16:06:37,32.32667,-109.68683,56,67,6539.48,"236TxC 5.00C 450.43hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 16:06:55,2021-11-07 16:06:55,32.32767,-109.68417,56,68,6582.77,"237TxC 6.20C 450.42hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 16:07:14,2021-11-07 16:07:14,32.32850,-109.68117,59,67,6621.48,"238TxC 7.00C 448.02hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 16:07:33,2021-11-07 16:07:33,32.32950,-109.67783,61,73,6664.76,"239TxC -0.70C 440.87hPa 7.51V 07S SpaceTREx SHAB-7V"
2021-11-07 16:07:51,2021-11-07 16:07:51,32.33033,-109.67450,67,68,6691.88,"240TxC 8.40C 444.08hPa 7.51V 05S SpaceTREx SHAB-7V"
2021-11-07 16:08:28,2021-11-07 16:08:28,32.33217,-109.66800,65,75,6754.37,"242TxC 7.40C 439.81hPa 7.51V 06S SpaceTREx SHAB-7V"
2021-11-07 16:08:45,2021-11-07 16:08:45,32.33333,-109.66450,65,75,6801.31,"243TxC 5.10C 436.87hPa 7.51V 06S SpaceTREx SHAB-7V"
2021-11-07 16:09:03,2021-11-07 16:09:03,32.33400,-109.66100,70,72,6818.68,"244TxC 3.90C 434.39hPa 7.51V 06S SpaceTREx SHAB-7V"
2021-11-07 16:09:21,2021-11-07 16:09:21,32.33500,-109.65750,65,76,6860.44,"245TxC 3.00C 432.01hPa 7.51V 06S SpaceTREx SHAB-7V"
2021-11-07 16:09:39,2021-11-07 16:09:39,32.33583,-109.65400,67,74,6904.94,"246TxC 2.40C 429.30hPa 7.51V 06S SpaceTREx SHAB-7V"
2021-11-07 16:09:57,2021-11-07 16:09:57,32.33667,-109.65033,67,75,6946.70,"247TxC 2.20C 427.24hPa 7.51V 06S SpaceTREx SHAB-7V"
2021-11-07 16:10:15,2021-11-07 16:10:15,32.33750,-109.64683,72,73,6983.88,"248TxC 1.40C 424.69hPa 7.51V 06S SpaceTREx SHAB-7V"
2021-11-07 16:10:33,2021-11-07 16:10:33,32.33833,-109.64317,70,74,7004.91,"249TxC 0.80C 422.37hPa 7.51V 06S SpaceTREx SHAB-7V"
2021-11-07 16:10:52,2021-11-07 16:10:52,32.33917,-109.63950,72,75,7065.57,"250TxC 3.00C 421.27hPa 7.51V 06S SpaceTREx SHAB-7V"
2021-11-07 16:11:28,2021-11-07 16:11:28,32.34083,-109.63167,76,75,7135.98,"252TxC 4.10C 417.05hPa 7.51V 06S SpaceTREx SHAB-7V"
2021-11-07 16:11:45,2021-11-07 16:11:45,32.34183,-109.62783,74,74,7186.27,"253TxC -12.50C 418.20hPa 7.51V 06S SpaceTREx SHAB-7V"
