time,lasttime,lat,lng,speed,course,altitude,comment
2022-08-22 15:32:13,2022-08-22 15:32:13,34.60083,-106.79517,24,125,5635.14," StrTrk 43 9 1.56V 8C 51783Pa "
2022-08-22 15:33:13,2022-08-22 15:33:13,34.59883,-106.79167,24,124,5750.05," StrTrk 44 9 1.55V 7C 51055Pa "
2022-08-22 15:35:13,2022-08-22 15:35:13,34.59500,-106.78650,15,153,5974.99," StrTrk 46 9 1.56V 6C 49609Pa "
2022-08-22 15:36:13,2022-08-22 15:36:13,34.59267,-106.78467,20,148,6089.29," StrTrk 47 9 1.56V 6C 48894Pa "
2022-08-22 15:37:13,2022-08-22 15:37:13,34.59000,-106.78200,28,139,6212.13," StrTrk 48 9 1.55V 6C 48153Pa "
2022-08-22 15:38:13,2022-08-22 15:38:13,34.58717,-106.77850,28,128,6332.22," StrTrk 49 9 1.56V 5C 47412Pa "
2022-08-22 15:39:13,2022-08-22 15:39:13,34.58417,-106.77467,24,137,6451.09," StrTrk 50 9 1.55V 4C 46678Pa "
2022-08-22 15:40:13,2022-08-22 15:40:13,34.58100,-106.77083,33,134,6564.17," StrTrk 51 9 1.56V 4C 46008Pa "
2022-08-22 15:41:13,2022-08-22 15:41:13,34.57783,-106.76617,35,130,6674.21," StrTrk 52 9 1.54V 3C 45366Pa "
2022-08-22 15:43:13,2022-08-22 15:43:13,34.57217,-106.75683,24,124,6909.21," StrTrk 54 9 1.55V 2C 44029Pa "
2022-08-22 15:44:13,2022-08-22 15:44:13,34.57050,-106.75283,28,108,7028.08," StrTrk 55 9 1.55V 1C 43290Pa "
2022-08-22 15:45:13,2022-08-22 15:45:13,34.57000,-106.74833,26,87,7172.25," StrTrk 56 9 1.55V 1C 42518Pa "
2022-08-22 15:46:13,2022-08-22 15:46:13,34.57050,-106.74400,22,69,7311.24," StrTrk 57 9 1.54V 1C 41750Pa "
2022-08-22 15:47:13,2022-08-22 15:47:13,34.57133,-106.73983,22,79,7439.25," StrTrk 58 9 1.54V 0C 41075Pa "
2022-08-22 15:48:13,2022-08-22 15:48:13,34.57200,-106.73517,28,75,7567.27," StrTrk 59 9 1.54V 0C 40375Pa "
2022-08-22 15:49:13,2022-08-22 15:49:13,34.57250,-106.72967,37,76,7687.36," StrTrk 60 9 1.54V 0C 39746Pa "
2022-08-22 15:50:13,2022-08-22 15:50:13,34.57333,-106.72350,33,85,7799.22," StrTrk 61 9 1.52V -1C 39158Pa "
2022-08-22 15:52:13,2022-08-22 15:52:13,34.57350,-106.70983,31,86,8038.19," StrTrk 63 9 1.53V -2C 37934Pa "
2022-08-22 15:53:13,2022-08-22 15:53:13,34.57383,-106.70333,39,90,8165.29," StrTrk 64 9 1.53V -3C 37295Pa "
2022-08-22 15:53:41,2022-08-22 15:53:41,34.57350,-106.71650,39,88,7920.23," StrTrk 62 9 1.52V -1C 38538Pa "
2022-08-22 15:54:13,2022-08-22 15:54:13,34.57417,-106.69583,44,83,8298.18," StrTrk 65 9 1.51V -4C 36633Pa "
2022-08-22 15:55:13,2022-08-22 15:55:13,34.57483,-106.68783,39,87,8435.34," StrTrk 66 9 1.52V -4C 35967Pa "
2022-08-22 15:56:13,2022-08-22 15:56:13,34.57583,-106.67983,41,84,8575.24," StrTrk 67 9 1.52V -4C 35308Pa "
2022-08-22 15:57:13,2022-08-22 15:57:13,34.57667,-106.67267,39,81,8707.22," StrTrk 68 9 1.52V -4C 34689Pa "
2022-08-22 15:58:13,2022-08-22 15:58:13,34.57767,-106.66633,33,73,8840.42," StrTrk 69 9 1.52V -5C 34055Pa "
2022-08-22 15:59:13,2022-08-22 15:59:13,34.57783,-106.66000,39,92,8970.26," StrTrk 70 9 1.51V -6C 33446Pa "
2022-08-22 16:00:13,2022-08-22 16:00:59,34.57800,-106.65250,41,82,9112.30," StrTrk 71 9 1.51V -7C 32828Pa "
2022-08-22 16:01:13,2022-08-22 16:01:13,34.57817,-106.64533,39,93,9244.28," StrTrk 72 9 1.50V -7C 32222Pa "
2022-08-22 16:02:13,2022-08-22 16:02:13,34.57833,-106.63783,41,83,9381.44," StrTrk 73 9 1.50V -8C 31629Pa "
2022-08-22 16:03:13,2022-08-22 16:03:13,34.57817,-106.63067,43,98,9515.25," StrTrk 74 9 1.50V -09C 31050Pa "
2022-08-22 16:04:13,2022-08-22 16:04:13,34.57750,-106.62283,39,96,9649.36," StrTrk 75 9 1.50V -11C 30475Pa "
2022-08-22 16:05:13,2022-08-22 16:05:49,34.57617,-106.61517,44,105,9792.31," StrTrk 76 9 1.50V -12C 29891Pa "
2022-08-22 16:06:13,2022-08-22 16:06:13,34.57583,-106.60567,56,88,9926.42," StrTrk 77 9 1.49V -12C 29348Pa "
2022-08-22 16:07:13,2022-08-22 16:07:13,34.57683,-106.59617,57,90,10066.32," StrTrk 78 9 1.48V -13C 28758Pa "
2022-08-22 16:09:14,2022-08-22 16:09:14,34.57750,-106.57567,56,91,10327.23," StrTrk 80 9 1.48V -14C 27729Pa "
2022-08-22 16:10:13,2022-08-22 16:10:13,34.57717,-106.56483,61,90,10468.36," StrTrk 81 9 1.49V -15C 27234Pa "
2022-08-22 16:10:54,2022-08-22 16:10:54,34.57750,-106.58617,57,91,10187.33," StrTrk 79 9 1.49V -13C 28326Pa "
2022-08-22 16:12:13,2022-08-22 16:12:13,34.57700,-106.54350,56,86,10742.37," StrTrk 83 9 1.47V -16C 26156Pa "
2022-08-22 16:13:13,2022-08-22 16:13:13,34.57717,-106.53283,59,88,10884.41," StrTrk 84 9 1.48V -17C 25611Pa "
2022-08-22 16:13:46,2022-08-22 16:13:46,34.57717,-106.55417,52,92,10601.25," StrTrk 82 9 1.47V -15C 26676Pa "
2022-08-22 16:14:13,2022-08-22 16:14:13,34.57767,-106.52217,61,89,11047.48," StrTrk 85 9 1.46V -18C 25038Pa "
2022-08-22 16:16:13,2022-08-22 16:16:13,34.58033,-106.50017,59,75,11379.40," StrTrk 87 9 1.47V -20C 23860Pa "
2022-08-22 16:17:13,2022-08-22 16:17:13,34.58250,-106.49017,61,71,11563.50," StrTrk 88 9 1.46V -20C 23217Pa "
2022-08-22 16:17:53,2022-08-22 16:17:53,34.57850,-106.51100,56,81,11211.46," StrTrk 86 9 1.47V -18C 24432Pa "
2022-08-22 16:19:13,2022-08-22 16:19:13,34.58900,-106.47017,56,70,11916.46," StrTrk 90 9 1.46V -23C 22040Pa "
2022-08-22 16:20:13,2022-08-22 16:20:13,34.59200,-106.46000,56,65,12090.50," StrTrk 91 9 1.45V -24C 21478Pa "
2022-08-22 16:21:13,2022-08-22 16:21:13,34.59467,-106.44933,61,73,12262.41," StrTrk 92 9 1.45V -25C 20947Pa "
2022-08-22 16:22:13,2022-08-22 16:22:13,34.59650,-106.43833,67,77,12428.52," StrTrk 93 9 1.44V -26C 20429Pa "
2022-08-22 16:23:13,2022-08-22 16:23:13,34.59733,-106.42683,65,93,12589.46," StrTrk 94 9 1.43V -27C 19932Pa "
2022-08-22 16:24:13,2022-08-22 16:24:13,34.59700,-106.41567,61,94,12742.47," StrTrk 95 9 1.43V -28C 19480Pa "
2022-08-22 16:25:13,2022-08-22 16:25:13,34.59733,-106.40483,65,83,12895.48," StrTrk 96 9 1.43V -29C 19030Pa "
2022-08-22 16:26:13,2022-08-22 16:26:13,34.59767,-106.39483,56,87,13062.51," StrTrk 97 9 1.42V -30C 18540Pa "
2022-08-22 16:28:13,2022-08-22 16:28:13,34.59817,-106.37583,54,80,13447.47," StrTrk 99 9 1.42V -32C 17469Pa "
2022-08-22 16:29:13,2022-08-22 16:29:13,34.60017,-106.36633,57,68,13651.38," StrTrk 100 9 1.41V -33C 16930Pa "
2022-08-22 16:30:13,2022-08-22 16:30:13,34.60283,-106.35667,54,67,13848.59," StrTrk 101 9 1.40V -33C 16406Pa "
2022-08-22 16:31:13,2022-08-22 16:31:13,34.60517,-106.34700,56,71,14036.65," StrTrk 102 9 1.40V -34C 15918Pa "
2022-08-22 16:32:13,2022-08-22 16:32:13,34.60650,-106.33683,54,81,14224.41," StrTrk 103 9 1.39V -35C 15450Pa "
2022-08-22 16:33:13,2022-08-22 16:33:13,34.60700,-106.32583,52,85,14397.53," StrTrk 104 9 1.38V -35C 15037Pa "
2022-08-22 16:34:13,2022-08-22 16:34:13,34.60767,-106.31583,50,88,14568.53," StrTrk 105 9 1.39V -36C 14623Pa "
2022-08-22 16:35:13,2022-08-22 16:37:14,34.60817,-106.30567,61,92,14740.43," StrTrk 106 9 1.38V -37C 14221Pa "
2022-08-22 16:38:13,2022-08-22 16:38:13,34.60317,-106.27900,35,125,15293.64," StrTrk 109 9 1.36V -39C 12997Pa "
2022-08-22 16:39:13,2022-08-22 16:39:13,34.59917,-106.27417,28,150,15487.50," StrTrk 110 9 1.36V -39C 12580Pa "
2022-08-22 16:40:13,2022-08-22 16:40:13,34.59600,-106.27217,9,186,15685.62," StrTrk 111 9 1.36V -40C 12176Pa "
2022-08-22 16:41:13,2022-08-22 16:41:13,34.59550,-106.27217,2,235,15879.47," StrTrk 112 9 1.36V -40C 11772Pa "
2022-08-22 16:42:13,2022-08-22 16:42:13,34.59583,-106.27233,4,155,16071.49," StrTrk 113 9 1.36V -41C 11407Pa "
2022-08-22 16:43:13,2022-08-22 16:43:13,34.59683,-106.27300,13,5,16259.56," StrTrk 114 9 1.35V -41C 11056Pa "
2022-08-22 16:44:13,2022-08-22 16:44:13,34.60083,-106.27333,17,14,16432.68," StrTrk 115 9 1.35V -41C 10738Pa "
2022-08-22 16:45:13,2022-08-22 16:45:13,34.60267,-106.27267,11,16,16606.72," StrTrk 116 9 1.36V -41C 10427Pa "
2022-08-22 16:46:13,2022-08-22 16:47:13,34.60350,-106.27250,6,52,16989.55," StrTrk 118 9 1.35V -41C 9757Pa "
2022-08-22 16:48:13,2022-08-22 16:48:13,34.60500,-106.27167,9,75,17176.70," StrTrk 119 9 1.37V -40C 9453Pa "
2022-08-22 16:49:13,2022-08-22 16:49:13,34.60633,-106.26967,11,47,17355.62," StrTrk 120 9 1.37V -41C 9165Pa "
2022-08-22 16:50:13,2022-08-22 16:50:13,34.60700,-106.26650,17,112,17522.65," StrTrk 121 9 1.36V -41C 8917Pa "
2022-08-22 16:51:17,2022-08-22 16:51:17,34.60533,-106.26500,24,185,17695.77," StrTrk 122 9 1.37V -40C 8656Pa "
2022-08-22 16:52:17,2022-08-22 16:52:17,34.60200,-106.26683,30,206,17849.70," StrTrk 123 9 1.38V -39C 8417Pa "
2022-08-22 16:53:17,2022-08-22 16:53:17,34.59933,-106.26967,20,235,17995.70," StrTrk 124 9 1.38V -40C 8226Pa "
2022-08-22 16:54:13,2022-08-22 16:54:13,34.59667,-106.27483,39,233,18133.77," StrTrk 125 9 1.38V -38C 8036Pa "
2022-08-22 16:55:13,2022-08-22 16:55:13,34.59483,-106.28133,33,261,18263.62," StrTrk 126 9 1.38V -37C 7852Pa "
2022-08-22 16:56:13,2022-08-22 16:56:13,34.59433,-106.28717,28,276,18392.85," StrTrk 127 9 1.38V -36C 7679Pa "
2022-08-22 16:57:13,2022-08-22 16:57:13,34.59467,-106.29150,17,266,18520.87," StrTrk 128 9 1.40V -35C 7516Pa "
2022-08-22 16:58:13,2022-08-22 16:58:13,34.59500,-106.29567,26,279,18629.68," StrTrk 129 9 1.40V -35C 7379Pa "
2022-08-22 16:59:13,2022-08-22 16:59:13,34.59550,-106.30033,26,270,18748.86," StrTrk 130 9 1.40V -34C 7233Pa "
2022-08-22 17:01:13,2022-08-22 17:01:13,34.59633,-106.31100,24,286,18963.74," StrTrk 132 9 1.41V -34C 6981Pa "
2022-08-22 17:02:13,2022-08-22 17:02:13,34.59767,-106.31450,20,300,19050.91," StrTrk 133 9 1.41V -32C 6880Pa "
2022-08-22 17:03:13,2022-08-22 17:03:13,34.59917,-106.31733,19,306,19135.65," StrTrk 134 9 1.41V -31C 6781Pa "
2022-08-22 17:04:13,2022-08-22 17:04:13,34.60117,-106.31983,19,309,19220.69," StrTrk 135 9 1.42V -32C 6687Pa "
2022-08-22 17:05:13,2022-08-22 17:05:13,34.60333,-106.32267,19,300,19306.64," StrTrk 136 9 1.42V -31C 6594Pa "
2022-08-22 17:06:13,2022-08-22 17:06:13,34.60450,-106.32550,19,286,19393.81," StrTrk 137 9 1.43V -30C 6500Pa "
2022-08-22 17:07:13,2022-08-22 17:07:13,34.60500,-106.32833,13,273,19475.81," StrTrk 138 9 1.43V -30C 6407Pa "
2022-08-22 17:08:13,2022-08-22 17:08:13,34.60500,-106.33100,11,266,19556.88," StrTrk 139 9 1.43V -29C 6324Pa "
2022-08-22 17:09:13,2022-08-22 17:09:13,34.60433,-106.33300,11,243,19643.75," StrTrk 140 9 1.43V -30C 6240Pa "
2022-08-22 17:10:13,2022-08-22 17:10:13,34.60433,-106.33583,17,289,19725.74," StrTrk 141 9 1.44V -30C 6151Pa "
2022-08-22 17:11:13,2022-08-22 17:11:13,34.60517,-106.33800,9,302,19812.91," StrTrk 142 9 1.43V -29C 6058Pa "
2022-08-22 17:12:13,2022-08-22 17:12:13,34.60633,-106.33950,13,284,19867.78," StrTrk 143 9 1.44V -30C 6003Pa "
2022-08-22 17:13:13,2022-08-22 17:13:13,34.60633,-106.34217,19,256,19914.72," StrTrk 144 9 1.44V -29C 5962Pa "
2022-08-22 17:14:13,2022-08-22 17:14:13,34.60517,-106.34533,20,237,19996.71," StrTrk 145 9 1.44V -28C 5889Pa "
2022-08-22 17:15:13,2022-08-22 17:15:13,34.60317,-106.34950,28,243,20060.72," StrTrk 146 9 1.44V -28C 5822Pa "
2022-08-22 17:16:13,2022-08-22 17:16:13,34.60150,-106.35333,19,243,20126.86," StrTrk 147 9 1.45V -27C 5761Pa "
2022-08-22 17:17:13,2022-08-22 17:17:13,34.60067,-106.35567,11,257,20173.80," StrTrk 148 9 1.45V -26C 5721Pa "
2022-08-22 17:18:13,2022-08-22 17:18:13,34.59967,-106.35767,13,229,20211.90," StrTrk 149 9 1.45V -26C 5689Pa "
2022-08-22 17:20:13,2022-08-22 17:20:13,34.59533,-106.36450,30,239,20299.98," StrTrk 151 9 1.46V -25C 5608Pa "
2022-08-22 17:21:13,2022-08-22 17:21:13,34.59333,-106.36883,28,243,20316.75," StrTrk 152 9 1.45V -22C 5588Pa "
2022-08-22 17:22:13,2022-08-22 17:22:13,34.59133,-106.37417,33,247,20337.78," StrTrk 153 9 1.47V -22C 5581Pa "
2022-08-22 17:23:13,2022-08-22 17:23:13,34.58900,-106.38000,33,242,20333.82," StrTrk 154 9 1.46V -22C 5585Pa "
2022-08-22 17:24:13,2022-08-22 17:24:13,34.58650,-106.38567,35,241,20324.98," StrTrk 155 9 1.46V -20C 5594Pa "
2022-08-22 17:25:13,2022-08-22 17:25:13,34.58400,-106.39183,37,242,20317.97," StrTrk 156 9 1.47V -21C 5590Pa "
2022-08-22 17:26:13,2022-08-22 17:26:13,34.58150,-106.39800,37,245,20319.80," StrTrk 157 9 1.47V -19C 5595Pa "
2022-08-22 17:27:13,2022-08-22 17:27:13,34.57917,-106.40417,35,245,20335.95," StrTrk 158 9 1.47V -18C 5529Pa "
2022-08-22 17:28:13,2022-08-22 17:28:13,34.57667,-106.41050,39,244,20345.70," StrTrk 159 9 1.48V -19C 5584Pa "
2022-08-22 17:29:13,2022-08-22 17:29:13,34.57433,-106.41683,39,243,20355.76," StrTrk 160 9 1.47V -19C 5562Pa "
2022-08-22 17:30:13,2022-08-22 17:30:13,34.57167,-106.42333,39,244,20358.81," StrTrk 161 9 1.47V -18C 5551Pa "
2022-08-22 17:31:13,2022-08-22 17:31:13,34.56933,-106.42983,39,245,20347.84," StrTrk 162 9 1.48V -17C 5562Pa "
2022-08-22 17:32:13,2022-08-22 17:32:13,34.56683,-106.43617,39,245,20344.79," StrTrk 163 9 1.49V -16C 5556Pa "
2022-08-22 17:33:13,2022-08-22 17:33:13,34.56467,-106.44267,37,248,20360.94," StrTrk 164 9 1.49V -15C 5555Pa "
2022-08-22 17:34:13,2022-08-22 17:34:13,34.56250,-106.44900,37,247,20351.80," StrTrk 165 9 1.48V -14C 5582Pa "
2022-08-22 17:35:13,2022-08-22 17:35:13,34.56033,-106.45550,37,246,20379.84," StrTrk 166 9 1.49V -14C 5557Pa "
2022-08-22 17:36:13,2022-08-22 17:36:13,34.55817,-106.46183,37,246,20362.77," StrTrk 167 9 1.50V -14C 5568Pa "
2022-08-22 17:37:13,2022-08-22 17:37:13,34.55583,-106.46817,37,245,20330.77," StrTrk 168 9 1.50V -15C 5575Pa "
2022-08-22 17:38:13,2022-08-22 17:38:13,34.55350,-106.47450,37,246,20321.93," StrTrk 169 9 1.49V -14C 5610Pa "
2022-08-22 17:39:13,2022-08-22 17:39:13,34.55133,-106.48083,35,248,20330.77," StrTrk 170 9 1.50V -12C 5595Pa "
2022-08-22 17:40:13,2022-08-22 17:40:13,34.54900,-106.48733,37,248,20354.85," StrTrk 171 9 1.49V -11C 5574Pa "
2022-08-22 17:41:13,2022-08-22 17:41:13,34.54700,-106.49367,37,248,20348.75," StrTrk 172 9 1.50V -13C 5586Pa "
2022-08-22 17:42:13,2022-08-22 17:42:13,34.54483,-106.50000,37,247,20329.86," StrTrk 173 9 1.50V -14C 5579Pa "
2022-08-22 17:43:13,2022-08-22 17:43:13,34.54233,-106.50633,37,246,20320.71," StrTrk 174 9 1.49V -14C 5609Pa "
2022-08-22 17:44:13,2022-08-22 17:44:13,34.54000,-106.51267,39,244,20340.83," StrTrk 175 9 1.50V -14C 5591Pa "
2022-08-22 17:45:13,2022-08-22 17:45:13,34.53750,-106.51917,39,246,20367.96," StrTrk 176 9 1.50V -14C 5535Pa "
2022-08-22 17:46:13,2022-08-22 17:46:13,34.53517,-106.52550,37,245,20376.79," StrTrk 177 9 1.50V -15C 5563Pa "
2022-08-22 17:47:13,2022-08-22 17:47:13,34.53267,-106.53200,39,245,20367.96," StrTrk 178 9 1.51V -15C 5566Pa "
2022-08-22 17:49:13,2022-08-22 17:49:13,34.52783,-106.54500,39,244,20367.96," StrTrk 180 9 1.50V -16C 5552Pa "
2022-08-22 17:50:13,2022-08-22 17:50:13,34.52533,-106.55167,41,248,20398.74," StrTrk 181 9 1.51V -16C 5503Pa "
2022-08-22 17:51:13,2022-08-22 17:51:13,34.52300,-106.55867,41,246,20393.86," StrTrk 182 9 1.51V -16C 5556Pa "
2022-08-22 17:52:13,2022-08-22 17:52:13,34.52067,-106.56550,41,245,20388.99," StrTrk 183 9 1.49V -17C 5487Pa "
2022-08-22 17:53:13,2022-08-22 17:53:13,34.51800,-106.57217,39,242,20356.98," StrTrk 184 9 1.51V -15C 5528Pa "
2022-08-22 17:54:13,2022-08-22 17:54:13,34.51533,-106.57850,37,242,20342.96," StrTrk 185 9 1.50V -14C 5582Pa "
2022-08-22 17:55:13,2022-08-22 17:55:13,34.51283,-106.58433,33,241,20312.79," StrTrk 186 9 1.49V -13C 5593Pa "
2022-08-22 17:56:13,2022-08-22 17:56:13,34.51033,-106.58967,33,240,20280.78," StrTrk 187 9 1.49V -13C 5640Pa "
2022-08-22 17:57:13,2022-08-22 17:57:13,34.50783,-106.59483,31,238,20266.76," StrTrk 188 9 1.48V -14C 5636Pa "
2022-08-22 17:59:13,2022-08-22 17:59:13,34.50267,-106.60433,31,237,20310.96," StrTrk 190 9 1.48V -14C 5617Pa "
2022-08-22 18:00:09,2022-08-22 18:00:09,34.50517,-106.59967,30,236,20281.70," StrTrk 189 9 1.49V -15C 5616Pa "
2022-08-22 18:01:13,2022-08-22 18:01:13,34.49800,-106.61400,30,239,20304.86," StrTrk 192 9 1.49V -15C 5587Pa "
2022-08-22 18:02:13,2022-08-22 18:02:13,34.49567,-106.61900,33,238,20318.88," StrTrk 193 9 1.49V -16C 5625Pa "
2022-08-22 18:03:13,2022-08-22 18:03:13,34.49283,-106.62450,39,240,20346.92," StrTrk 194 9 1.50V -16C 5518Pa "
2022-08-22 18:04:13,2022-08-22 18:04:13,34.49017,-106.63083,35,243,20335.95," StrTrk 195 9 1.49V -18C 5586Pa "
2022-08-22 18:05:13,2022-08-22 18:05:13,34.48783,-106.63633,31,241,20332.90," StrTrk 196 9 1.48V -16C 5596Pa "
2022-08-22 18:06:13,2022-08-22 18:06:13,34.48550,-106.64150,33,240,20333.82," StrTrk 197 9 1.48V -15C 5597Pa "
2022-08-22 18:07:13,2022-08-22 18:07:13,34.48300,-106.64667,31,239,20310.96," StrTrk 198 9 1.49V -16C 5602Pa "
2022-08-22 18:08:13,2022-08-22 18:08:13,34.48050,-106.65200,35,245,20322.84," StrTrk 199 9 1.49V -16C 5622Pa "
2022-08-22 18:09:13,2022-08-22 18:09:13,34.47800,-106.65817,37,241,20318.88," StrTrk 200 9 1.49V -16C 5590Pa "
2022-08-22 18:10:13,2022-08-22 18:10:13,34.47533,-106.66350,31,239,20288.71," StrTrk 201 9 1.49V -16C 5617Pa "
2022-08-22 18:11:13,2022-08-22 18:11:13,34.47300,-106.66850,30,238,20273.77," StrTrk 202 9 1.48V -15C 5635Pa "
2022-08-22 18:12:13,2022-08-22 18:12:13,34.47067,-106.67300,30,235,20249.69," StrTrk 203 9 1.48V -15C 5657Pa "
2022-08-22 18:14:13,2022-08-22 18:14:13,34.46567,-106.68183,30,234,20229.88," StrTrk 205 9 1.47V -16C 5704Pa "
2022-08-22 18:16:13,2022-08-22 18:16:13,34.46050,-106.69033,30,235,20262.80," StrTrk 207 9 1.48V -18C 5648Pa "
2022-08-22 18:18:13,2022-08-22 18:18:13,34.45517,-106.69933,28,234,20285.96," StrTrk 209 9 1.48V -20C 5608Pa "
2022-08-22 18:19:13,2022-08-22 18:19:13,34.45300,-106.70267,20,234,20154.90," StrTrk 210 9 1.48V -22C 5747Pa "
2022-08-22 18:20:13,2022-08-22 18:20:13,34.45133,-106.70633,9,246,19915.94," StrTrk 211 9 1.47V -24C 5967Pa "
2022-08-22 18:21:13,2022-08-22 18:21:13,34.45100,-106.70850,17,232,19646.80," StrTrk 212 9 1.47V -28C 6234Pa "
2022-08-22 18:22:13,2022-08-22 18:22:13,34.45050,-106.71033,6,315,19412.71," StrTrk 213 9 1.47V -30C 6476Pa "
2022-08-22 18:23:13,2022-08-22 18:23:13,34.45150,-106.71167,15,308,19216.73," StrTrk 214 9 1.45V -31C 6695Pa "
2022-08-22 18:24:13,2022-08-22 18:24:13,34.45317,-106.71417,22,305,19050.91," StrTrk 215 9 1.45V -32C 6881Pa "
2022-08-22 18:25:13,2022-08-22 18:25:13,34.45467,-106.71800,24,289,18899.73," StrTrk 216 9 1.45V -31C 7054Pa "
2022-08-22 18:26:13,2022-08-22 18:26:13,34.45583,-106.72233,19,285,18753.73," StrTrk 217 9 1.44V -31C 7234Pa "
2022-08-22 18:27:13,2022-08-22 18:27:13,34.45633,-106.72533,17,291,18626.63," StrTrk 218 9 1.44V -31C 7385Pa "
2022-08-22 18:28:13,2022-08-22 18:28:13,34.45717,-106.72767,13,296,18526.66," StrTrk 219 9 1.44V -30C 7510Pa "
